INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,OPR_TYPE,MARKET_RUN_ID,NOMOGRAM_ID_XML,NOMOGRAM_ID,CONSTRAINT_CAUSE,PRC,GROUP
2025-04-05T22:00:00-00:00,2025-04-05T23:00:00-00:00,2025-04-05,16,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,22.98337,163
2025-04-05T23:00:00-00:00,2025-04-06T00:00:00-00:00,2025-04-05,17,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,13.71599,163
2025-04-06T00:00:00-00:00,2025-04-06T01:00:00-00:00,2025-04-05,18,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,23.88435,163
2025-04-06T01:00:00-00:00,2025-04-06T02:00:00-00:00,2025-04-05,19,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,44.91724,163
2025-04-05T15:00:00-00:00,2025-04-05T16:00:00-00:00,2025-04-05,9,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,558.38842,164
2025-04-05T16:00:00-00:00,2025-04-05T17:00:00-00:00,2025-04-05,10,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,681.49421,164
2025-04-05T17:00:00-00:00,2025-04-05T18:00:00-00:00,2025-04-05,11,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,871.886,164
2025-04-05T18:00:00-00:00,2025-04-05T19:00:00-00:00,2025-04-05,12,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,535.6449,164
2025-04-05T19:00:00-00:00,2025-04-05T20:00:00-00:00,2025-04-05,13,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,643.83219,164
2025-04-05T20:00:00-00:00,2025-04-05T21:00:00-00:00,2025-04-05,14,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,513.91023,164
2025-04-05T21:00:00-00:00,2025-04-05T22:00:00-00:00,2025-04-05,15,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,522.95094,164
2025-04-05T22:00:00-00:00,2025-04-05T23:00:00-00:00,2025-04-05,16,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,590.70437,164
2025-04-05T23:00:00-00:00,2025-04-06T00:00:00-00:00,2025-04-05,17,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,757.11758,164
2025-04-06T00:00:00-00:00,2025-04-06T01:00:00-00:00,2025-04-05,18,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,362.63274,164
2025-04-06T01:00:00-00:00,2025-04-06T02:00:00-00:00,2025-04-05,19,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,57.46787,164
2025-04-06T02:00:00-00:00,2025-04-06T03:00:00-00:00,2025-04-05,20,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,45.95998,164
2025-04-06T03:00:00-00:00,2025-04-06T04:00:00-00:00,2025-04-05,21,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,34.97953,164
2025-04-06T04:00:00-00:00,2025-04-06T05:00:00-00:00,2025-04-05,22,0,Hourly,DAM,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,34214_LOS BANS_70.0_30765_LOSBANOS_230_XF_3,PG1 LOSBNS 500-230 BK1,1.23022,164
2025-04-05T07:00:00-00:00,2025-04-05T08:00:00-00:00,2025-04-05,1,0,Hourly,DAM,34610_HAAS    _13.8_30855_HAAS    _230_XF_1,34610_HAAS    _13.8_30855_HAAS    _230_XF_1,Base Case,3.8135,165
2025-04-05T08:00:00-00:00,2025-04-05T09:00:00-00:00,2025-04-05,2,0,Hourly,DAM,34610_HAAS    _13.8_30855_HAAS    _230_XF_1,34610_HAAS    _13.8_30855_HAAS    _230_XF_1,Base Case,0.39847,165
2025-04-05T16:00:00-00:00,2025-04-05T17:00:00-00:00,2025-04-05,10,0,Hourly,DAM,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,Base Case,3.08188,166
2025-04-05T18:00:00-00:00,2025-04-05T19:00:00-00:00,2025-04-05,12,0,Hourly,DAM,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,Base Case,18.97293,166
2025-04-05T23:00:00-00:00,2025-04-06T00:00:00-00:00,2025-04-05,17,0,Hourly,DAM,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,Base Case,43.85191,166
2025-04-06T00:00:00-00:00,2025-04-06T01:00:00-00:00,2025-04-05,18,0,Hourly,DAM,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,Base Case,13.79458,166
2025-04-06T01:00:00-00:00,2025-04-06T02:00:00-00:00,2025-04-05,19,0,Hourly,DAM,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,35618_SN JSE A_115_35620_EL PATIO_115_BR_1 _1,Base Case,19.20598,166
2025-04-05T17:00:00-00:00,2025-04-05T18:00:00-00:00,2025-04-05,11,0,Hourly,DAM,36851_NORTHERN_115_36852_SCOTT   _115_BR_2 _1,36851_NORTHERN_115_36852_SCOTT   _115_BR_2 _1,Base Case,6.39028,167
2025-04-05T19:00:00-00:00,2025-04-05T20:00:00-00:00,2025-04-05,13,0,Hourly,DAM,36851_NORTHERN_115_36852_SCOTT   _115_BR_2 _1,36851_NORTHERN_115_36852_SCOTT   _115_BR_2 _1,Base Case,1.30194,167
2025-04-05T23:00:00-00:00,2025-04-06T00:00:00-00:00,2025-04-05,17,0,Hourly,DAM,36851_NORTHERN_115_36852_SCOTT   _115_BR_2 _1,36851_NORTHERN_115_36852_SCOTT   _115_BR_2 _1,PG1 NRTHRN-SCOTT_1 115,8.80379,168
2025-04-05T17:00:00-00:00,2025-04-05T18:00:00-00:00,2025-04-05,11,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,32.11395,169
2025-04-05T18:00:00-00:00,2025-04-05T19:00:00-00:00,2025-04-05,12,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,76.61294,169
2025-04-05T19:00:00-00:00,2025-04-05T20:00:00-00:00,2025-04-05,13,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,62.12762,169
2025-04-05T20:00:00-00:00,2025-04-05T21:00:00-00:00,2025-04-05,14,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,56.82005,169
2025-04-05T21:00:00-00:00,2025-04-05T22:00:00-00:00,2025-04-05,15,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,48.5229,169
2025-04-05T22:00:00-00:00,2025-04-05T23:00:00-00:00,2025-04-05,16,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,21.70579,169
2025-04-05T23:00:00-00:00,2025-04-06T00:00:00-00:00,2025-04-05,17,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,18.77204,169
2025-04-06T01:00:00-00:00,2025-04-06T02:00:00-00:00,2025-04-05,19,0,Hourly,DAM,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,38610_DELTAPMP_230_30580_ALTM MDW_230_BR_1 _1,PG1 BRNTWD-KELSO 230,3.09639,169
2025-04-05T16:00:00-00:00,2025-04-05T17:00:00-00:00,2025-04-05,10,0,Hourly,DAM,7430_KTTLM_GATES_70_1,7430_KTTLM_GATES_70_1,Base Case,-4.35963,170
2025-04-05T17:00:00-00:00,2025-04-05T18:00:00-00:00,2025-04-05,11,0,Hourly,DAM,7430_KTTLM_GATES_70_1,7430_KTTLM_GATES_70_1,Base Case,-17.6096,170
2025-04-05T18:00:00-00:00,2025-04-05T19:00:00-00:00,2025-04-05,12,0,Hourly,DAM,7430_KTTLM_GATES_70_1,7430_KTTLM_GATES_70_1,Base Case,-62.59916,170
2025-04-05T19:00:00-00:00,2025-04-05T20:00:00-00:00,2025-04-05,13,0,Hourly,DAM,7430_KTTLM_GATES_70_1,7430_KTTLM_GATES_70_1,Base Case,-64.8074,170
2025-04-05T20:00:00-00:00,2025-04-05T21:00:00-00:00,2025-04-05,14,0,Hourly,DAM,7430_KTTLM_GATES_70_1,7430_KTTLM_GATES_70_1,Base Case,-67.33083,170
2025-04-05T21:00:00-00:00,2025-04-05T22:00:00-00:00,2025-04-05,15,0,Hourly,DAM,7430_KTTLM_GATES_70_1,7430_KTTLM_GATES_70_1,Base Case,-61.42831,170
2025-04-05T22:00:00-00:00,2025-04-05T23:00:00-00:00,2025-04-05,16,0,Hourly,DAM,7430_KTTLM_GATES_70_1,7430_KTTLM_GATES_70_1,Base Case,-26.05845,170
2025-04-05T16:00:00-00:00,2025-04-05T17:00:00-00:00,2025-04-05,10,0,Hourly,DAM,7430_MEN_SNJQJ_HELM_70,7430_MEN_SNJQJ_HELM_70,Base Case,-6.08882,171
2025-04-05T17:00:00-00:00,2025-04-05T18:00:00-00:00,2025-04-05,11,0,Hourly,DAM,7430_MEN_SNJQJ_HELM_70,7430_MEN_SNJQJ_HELM_70,Base Case,-2.61829,171
2025-04-05T18:00:00-00:00,2025-04-05T19:00:00-00:00,2025-04-05,12,0,Hourly,DAM,7430_MEN_SNJQJ_HELM_70,7430_MEN_SNJQJ_HELM_70,Base Case,-4.54851,171
2025-04-05T20:00:00-00:00,2025-04-05T21:00:00-00:00,2025-04-05,14,0,Hourly,DAM,7430_MEN_SNJQJ_HELM_70,7430_MEN_SNJQJ_HELM_70,Base Case,-0.92675,171
2025-04-05T21:00:00-00:00,2025-04-05T22:00:00-00:00,2025-04-05,15,0,Hourly,DAM,7430_MEN_SNJQJ_HELM_70,7430_MEN_SNJQJ_HELM_70,Base Case,-1.55806,171
2025-04-05T15:00:00-00:00,2025-04-05T16:00:00-00:00,2025-04-05,9,0,Hourly,DAM,7820_TL 230S_OVERLOAD_NG,7820_TL 230S_OVERLOAD_NG,Base Case,-2.38397,172
2025-04-05T19:00:00-00:00,2025-04-05T20:00:00-00:00,2025-04-05,13,0,Hourly,DAM,VC_TL_681B_import_NG,VC_TL_681B_import_NG,Base Case,-0.39337,173
2025-04-05T20:00:00-00:00,2025-04-05T21:00:00-00:00,2025-04-05,14,0,Hourly,DAM,VC_TL_681B_import_NG,VC_TL_681B_import_NG,Base Case,-3.67287,173
2025-04-06T15:00:00-00:00,2025-04-06T16:00:00-00:00,2025-04-06,9,0,Hourly,DAM,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,24602_VICTOR  _115_24607_ROADWAY _115_BR_1 _1,Base Case,5.97819,174
2025-04-06T18:00:00-00:00,2025-04-06T19:00:00-00:00,2025-04-06,12,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,Base Case,2.13612,175
2025-04-06T19:00:00-00:00,2025-04-06T20:00:00-00:00,2025-04-06,13,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,Base Case,1.80177,175
2025-04-06T20:00:00-00:00,2025-04-06T21:00:00-00:00,2025-04-06,14,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,Base Case,11.98607,175
2025-04-06T21:00:00-00:00,2025-04-06T22:00:00-00:00,2025-04-06,15,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,Base Case,13.15343,175
2025-04-06T22:00:00-00:00,2025-04-06T23:00:00-00:00,2025-04-06,16,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_1 _1,Base Case,1.83472,175
2025-04-06T18:00:00-00:00,2025-04-06T19:00:00-00:00,2025-04-06,12,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,Base Case,2.13612,176
2025-04-06T19:00:00-00:00,2025-04-06T20:00:00-00:00,2025-04-06,13,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,Base Case,1.80177,176
2025-04-06T20:00:00-00:00,2025-04-06T21:00:00-00:00,2025-04-06,14,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,Base Case,11.98607,176
2025-04-06T21:00:00-00:00,2025-04-06T22:00:00-00:00,2025-04-06,15,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,Base Case,13.15343,176
2025-04-06T22:00:00-00:00,2025-04-06T23:00:00-00:00,2025-04-06,16,0,Hourly,DAM,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,24701_KRAMER  _230_24601_VICTOR  _230_BR_2 _1,Base Case,1.83472,176
2025-04-06T07:00:00-00:00,2025-04-06T08:00:00-00:00,2025-04-06,1,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,383.1261,177
2025-04-06T08:00:00-00:00,2025-04-06T09:00:00-00:00,2025-04-06,2,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,248.37868,177
2025-04-06T09:00:00-00:00,2025-04-06T10:00:00-00:00,2025-04-06,3,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,224.47762,177
2025-04-06T10:00:00-00:00,2025-04-06T11:00:00-00:00,2025-04-06,4,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,122.40386,177
2025-04-06T11:00:00-00:00,2025-04-06T12:00:00-00:00,2025-04-06,5,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,110.69831,177
2025-04-06T12:00:00-00:00,2025-04-06T13:00:00-00:00,2025-04-06,6,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,39.81956,177
2025-04-06T13:00:00-00:00,2025-04-06T14:00:00-00:00,2025-04-06,7,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,35.79767,177
2025-04-06T14:00:00-00:00,2025-04-06T15:00:00-00:00,2025-04-06,8,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,99.20352,177
2025-04-06T15:00:00-00:00,2025-04-06T16:00:00-00:00,2025-04-06,9,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,49.5788,177
2025-04-06T16:00:00-00:00,2025-04-06T17:00:00-00:00,2025-04-06,10,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,81.91229,177
2025-04-06T18:00:00-00:00,2025-04-06T19:00:00-00:00,2025-04-06,12,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,62.61163,177
2025-04-06T19:00:00-00:00,2025-04-06T20:00:00-00:00,2025-04-06,13,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,38.57302,177
2025-04-06T20:00:00-00:00,2025-04-06T21:00:00-00:00,2025-04-06,14,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,41.32461,177
2025-04-06T21:00:00-00:00,2025-04-06T22:00:00-00:00,2025-04-06,15,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,43.28766,177
2025-04-06T22:00:00-00:00,2025-04-06T23:00:00-00:00,2025-04-06,16,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,55.17712,177
2025-04-06T23:00:00-00:00,2025-04-07T00:00:00-00:00,2025-04-06,17,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,56.64372,177
2025-04-07T00:00:00-00:00,2025-04-07T01:00:00-00:00,2025-04-06,18,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,48.90182,177
2025-04-07T01:00:00-00:00,2025-04-07T02:00:00-00:00,2025-04-06,19,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,510.86435,177
2025-04-07T02:00:00-00:00,2025-04-07T03:00:00-00:00,2025-04-06,20,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,174.53106,177
2025-04-07T03:00:00-00:00,2025-04-07T04:00:00-00:00,2025-04-06,21,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,184.31374,177
2025-04-07T04:00:00-00:00,2025-04-07T05:00:00-00:00,2025-04-06,22,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,178.4839,177
2025-04-07T05:00:00-00:00,2025-04-07T06:00:00-00:00,2025-04-06,23,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,124.48396,177
2025-04-07T06:00:00-00:00,2025-04-07T07:00:00-00:00,2025-04-06,24,0,Hourly,DAM,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,24723_CONTROL _115_24865_TAP188  _115_BR_2 _1,Base Case,125.77804,177
2025-04-06T17:00:00-00:00,2025-04-06T18:00:00-00:00,2025-04-06,11,0,Hourly,DAM,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,Base Case,22.48277,178
2025-04-06T18:00:00-00:00,2025-04-06T19:00:00-00:00,2025-04-06,12,0,Hourly,DAM,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,Base Case,14.30988,178
2025-04-06T19:00:00-00:00,2025-04-06T20:00:00-00:00,2025-04-06,13,0,Hourly,DAM,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,Base Case,22.40353,178
2025-04-06T20:00:00-00:00,2025-04-06T21:00:00-00:00,2025-04-06,14,0,Hourly,DAM,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,Base Case,0.39591,178
2025-04-06T23:00:00-00:00,2025-04-07T00:00:00-00:00,2025-04-06,17,0,Hourly,DAM,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,24731_INYOKERN_115_24787_RNDSBTAP_115_BR_1 _1,Base Case,2.37677,178
2025-04-06T07:00:00-00:00,2025-04-06T08:00:00-00:00,2025-04-06,1,0,Hourly,DAM,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,Base Case,65.83172,179
2025-04-06T08:00:00-00:00,2025-04-06T09:00:00-00:00,2025-04-06,2,0,Hourly,DAM,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,Base Case,20.28775,179
2025-04-06T09:00:00-00:00,2025-04-06T10:00:00-00:00,2025-04-06,3,0,Hourly,DAM,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,Base Case,12.57032,179
2025-04-07T01:00:00-00:00,2025-04-07T02:00:00-00:00,2025-04-06,19,0,Hourly,DAM,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,Base Case,109.26763,179
2025-04-07T02:00:00-00:00,2025-04-07T03:00:00-00:00,2025-04-06,20,0,Hourly,DAM,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,Base Case,3.6468,179
2025-04-07T03:00:00-00:00,2025-04-07T04:00:00-00:00,2025-04-06,21,0,Hourly,DAM,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,24791_TAP710  _115_24731_INYOKERN_115_BR_2 _1,Base Case,5.16711,179
2025-04-06T16:00:00-00:00,2025-04-06T17:00:00-00:00,2025-04-06,10,0,Hourly,DAM,30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3,30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3,SC1 MIDWAY-WHIRWD_1 500,3.39458,180
2025-04-07T00:00:00-00:00,2025-04-07T01:00:00-00:00,2025-04-06,18,0,Hourly,DAM,30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3,30060_MIDWAY  _500_24156_VINCENT _500_BR_2 _3,SC1 MIDWAY-WHIRWD_1 500,3.5374,180
2025-04-06T15:00:00-00:00,2025-04-06T16:00:00-00:00,2025-04-06,9,0,Hourly,DAM,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,PG1 BRNTWD-KELSO 230,176.28539,181
2025-04-06T16:00:00-00:00,2025-04-06T17:00:00-00:00,2025-04-06,10,0,Hourly,DAM,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,PG1 BRNTWD-KELSO 230,86.20587,181
2025-04-07T02:00:00-00:00,2025-04-07T03:00:00-00:00,2025-04-06,20,0,Hourly,DAM,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,30580_ALTM MDW_230_30625_TESLA D _230_BR_1 _1,PG1 BRNTWD-KELSO 230,3.82852,181
2025-04-06T15:00:00-00:00,2025-04-06T16:00:00-00:00,2025-04-06,9,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,56.56099,182
2025-04-06T16:00:00-00:00,2025-04-06T17:00:00-00:00,2025-04-06,10,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,82.45627,182
2025-04-07T00:00:00-00:00,2025-04-07T01:00:00-00:00,2025-04-06,18,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,343.09429,182
2025-04-07T01:00:00-00:00,2025-04-07T02:00:00-00:00,2025-04-06,19,0,Hourly,DAM,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,PG1 MOSSLD-LOSBNS 500,6.29126,182
2025-04-06T15:00:00-00:00,2025-04-06T16:00:00-00:00,2025-04-06,9,0,Hourly,DAM,30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,30790_PANOCHE _230_30900_GATES   _230_BR_2 _1,PG1 GATES-LOSBNS_1 500,184.33046,183
